SecteurActivité,TrancheEffectifs,Generation,Nombre d'entreprises actives,Nombre d'entreprises saines,Nombre de défaillances 3 mois,Nombre de défaillances 6 mois,Tauxdedéfaillances3mois,Taux de défaillances 6 mois,Nombre de créations dans les 3 mois,Code NACE,Score sectoriel,Classification,coronavirus,Valeur ajaoutée
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2022-06-30,825421,814945,363,782,0.0004454288326206063,0.0009595739589788268,40119,M69-75,4.8,TPE,1,193386.0
"Agriculture, sylviculture et pêche",10 - 50 salariés,2022-06-30,3779,3729,4,12,0.0010726736390453205,0.003218020917135961,0,A01-03,5.9,PME,1,50503.0
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2022-06-30,31,31,0,0,0.0,0.0,0,A01-03,5.9,GE,1,50503.0
"Agriculture, sylviculture et pêche",50 - 200 salariés,2022-06-30,268,265,0,0,0.0,0.0,0,A01-03,5.9,PME,1,50503.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2022-06-30,20656,20419,15,44,0.0007346099221313483,0.002154855771585288,1,A01-03,5.9,TPE,1,50503.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2022-06-30,845823,841818,133,367,0.00015799139481455612,0.0004359612172702413,5041,A01-03,5.9,TPE,1,50503.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2022-06-30,39972,39586,46,123,0.001162026979235083,0.003107159096650331,0,G45-47,6.3,PME,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2022-06-30,1555,1541,5,6,0.003244646333549643,0.003893575600259572,0,G45-47,6.3,GE,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2022-06-30,5897,5862,3,11,0.0005117707267144319,0.0018764926646195838,0,G45-47,6.3,PME,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2022-06-30,115537,113613,279,615,0.0024557048929259857,0.005413112936019646,3,G45-47,6.3,TPE,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2022-06-30,1346098,1310433,1222,2538,0.0009325161988441988,0.0019367644129841054,37351,G45-47,6.3,TPE,1,261224.0
Construction,10 - 50 salariés,2022-06-30,28070,27306,139,327,0.005090456309968505,0.011975390024170512,0,F41-43,5.3,PME,1,130945.0
Construction,Plus de 200 salariés,2022-06-30,459,458,0,0,0.0,0.0,0,F41-43,5.3,GE,1,130945.0
Construction,50 - 200 salariés,2022-06-30,2279,2255,8,12,0.003547671840354767,0.005321507760532151,0,F41-43,5.3,PME,1,130945.0
Construction,3 - 10 salariés,2022-06-30,74990,72908,349,838,0.0047868546661546055,0.011493937565150601,2,F41-43,5.3,TPE,1,130945.0
Construction,Moins de 2 salariés,2022-06-30,897800,859078,998,2220,0.001161710578084877,0.0025841658149783836,19991,F41-43,5.3,TPE,1,130945.0
Hébergement et restauration,10 - 50 salariés,2022-06-30,20776,20274,61,144,0.003008779717865246,0.007102693104468778,0,I55-56,5.0,PME,1,56068.0
Hébergement et restauration,Plus de 200 salariés,2022-06-30,198,195,0,1,0.0,0.005128205128205128,0,I55-56,5.0,GE,1,56068.0
Hébergement et restauration,50 - 200 salariés,2022-06-30,1776,1761,0,2,0.0,0.001135718341851221,0,I55-56,5.0,PME,1,56068.0
Hébergement et restauration,3 - 10 salariés,2022-06-30,60542,58567,246,547,0.004200317584988133,0.009339730564993938,4,I55-56,5.0,TPE,1,56068.0
Hébergement et restauration,Moins de 2 salariés,2022-06-30,419249,398626,512,1152,0.0012844119550656505,0.0028899268988977138,12422,I55-56,5.0,TPE,1,56068.0
Industrie manufacturière,10 - 50 salariés,2022-06-30,27299,26620,57,159,0.0021412471825694966,0.0059729526671675436,0,C10-33,6.4,PME,1,251870.0
Industrie manufacturière,Plus de 200 salariés,2022-06-30,2033,2023,0,3,0.0,0.0014829461196243204,0,C10-33,6.4,GE,1,251870.0
Industrie manufacturière,50 - 200 salariés,2022-06-30,5738,5646,11,24,0.0019482819695359546,0.004250797024442083,0,C10-33,6.4,PME,1,251870.0
Industrie manufacturière,3 - 10 salariés,2022-06-30,39008,37669,165,366,0.0043802596299344285,0.00971621227003637,0,C10-33,6.4,TPE,1,251870.0
Industrie manufacturière,Moins de 2 salariés,2022-06-30,339847,329793,271,564,0.0008217275685050926,0.0017101636481065396,9561,C10-33,6.4,TPE,1,251870.0
Information et communication,10 - 50 salariés,2022-06-30,7973,7839,26,59,0.003316749585406302,0.007526470213037377,0,J58-63,3.8,PME,1,129016.0
Information et communication,Plus de 200 salariés,2022-06-30,512,508,1,1,0.001968503937007874,0.001968503937007874,0,J58-63,3.8,GE,1,129016.0
Information et communication,50 - 200 salariés,2022-06-30,1662,1655,0,1,0.0,0.0006042296072507553,0,J58-63,3.8,PME,1,129016.0
Information et communication,3 - 10 salariés,2022-06-30,12288,12028,40,107,0.0033255736614566014,0.008895909544396409,0,J58-63,3.8,TPE,1,129016.0
Information et communication,Moins de 2 salariés,2022-06-30,261009,256800,131,282,0.0005101246105919003,0.0010981308411214953,14301,J58-63,3.8,TPE,1,129016.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2022-06-30,1427,1397,2,7,0.0014316392269148174,0.005010737294201861,0,E36-39,6.0,PME,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2022-06-30,153,152,0,0,0.0,0.0,0,E36-39,6.0,GE,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2022-06-30,392,387,0,0,0.0,0.0,0,E36-39,6.0,PME,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2022-06-30,1803,1774,5,11,0.002818489289740699,0.0062006764374295375,0,E36-39,6.0,TPE,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2022-06-30,18872,18512,4,13,0.000216076058772688,0.0007022471910112359,458,E36-39,6.0,TPE,1,18763.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2022-06-30,183,179,0,1,0.0,0.00558659217877095,0,D35,8.8,PME,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2022-06-30,30,30,0,0,0.0,0.0,0,D35,8.8,GE,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2022-06-30,40,39,0,0,0.0,0.0,0,D35,8.8,PME,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2022-06-30,323,323,1,1,0.0030959752321981426,0.0030959752321981426,0,D35,8.8,TPE,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2022-06-30,43946,43797,2,9,4.566522821197799e-05,0.00020549352695390096,3465,D35,8.8,TPE,1,39589.0
Santé humaine et action sociale,10 - 50 salariés,2022-06-30,15244,15072,13,41,0.0008625265392781317,0.002720276008492569,0,Q86-88,3.4,PME,1,219403.0
Santé humaine et action sociale,Plus de 200 salariés,2022-06-30,2362,2355,0,0,0.0,0.0,0,Q86-88,3.4,GE,1,219403.0
Santé humaine et action sociale,50 - 200 salariés,2022-06-30,7200,7152,4,6,0.0005592841163310962,0.0008389261744966443,0,Q86-88,3.4,PME,1,219403.0
Santé humaine et action sociale,3 - 10 salariés,2022-06-30,16199,16021,14,36,0.0008738530678484489,0.0022470507458960116,0,Q86-88,3.4,TPE,1,219403.0
Santé humaine et action sociale,Moins de 2 salariés,2022-06-30,601877,599523,70,141,0.00011675949046158363,0.00023518697364404703,17155,Q86-88,3.4,TPE,1,219403.0
Transports et entreposage,10 - 50 salariés,2022-06-30,10328,10046,51,126,0.005076647421859447,0.012542305395182161,0,H49-53,6.3,PME,1,122784.0
Transports et entreposage,Plus de 200 salariés,2022-06-30,706,702,1,1,0.0014245014245014246,0.0014245014245014246,0,H49-53,6.3,GE,1,122784.0
Transports et entreposage,50 - 200 salariés,2022-06-30,2562,2528,5,9,0.001977848101265823,0.003560126582278481,0,H49-53,6.3,PME,1,122784.0
Transports et entreposage,3 - 10 salariés,2022-06-30,12290,11924,70,144,0.005870513250587051,0.012076484401207649,0,H49-53,6.3,TPE,1,122784.0
Transports et entreposage,Moins de 2 salariés,2022-06-30,235343,229042,190,397,0.0008295421800368491,0.001733306555129627,17150,H49-53,6.3,TPE,1,122784.0
Activités de services administratifs et de soutien,10 - 50 salariés,2022-09-30,13807,13445,54,118,0.004016362960208256,0.008776496838973595,0,N77-82,4.2,PME,1,137561.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2022-09-30,925,914,1,2,0.0010940919037199124,0.002188183807439825,0,N77-82,4.2,GE,1,137561.0
Activités de services administratifs et de soutien,50 - 200 salariés,2022-09-30,3193,3125,12,26,0.00384,0.00832,0,N77-82,4.2,PME,1,137561.0
Activités de services administratifs et de soutien,3 - 10 salariés,2022-09-30,26918,26407,79,190,0.0029916310069299807,0.007195061915401219,2,N77-82,4.2,TPE,1,137561.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2022-09-30,566836,558053,299,613,0.0005357914033254906,0.001098461974041892,21381,N77-82,4.2,TPE,1,137561.0
Activités financières et d'assurance,10 - 50 salariés,2022-09-30,4757,4732,12,22,0.00253592561284869,0.004649196956889264,0,K64-66,5.8,PME,1,87387.0
Activités financières et d'assurance,Plus de 200 salariés,2022-09-30,493,488,0,0,0.0,0.0,0,K64-66,5.8,GE,1,87387.0
Activités financières et d'assurance,50 - 200 salariés,2022-09-30,639,637,0,1,0.0,0.0015698587127158557,0,K64-66,5.8,PME,1,87387.0
Activités financières et d'assurance,3 - 10 salariés,2022-09-30,17263,17154,27,60,0.0015739769150052466,0.003497726477789437,1,K64-66,5.8,TPE,1,87387.0
Activités financières et d'assurance,Moins de 2 salariés,2022-09-30,270890,267546,192,383,0.0007176336031934695,0.0014315295313703064,9912,K64-66,5.8,TPE,1,87387.0
Activités immobilières,10 - 50 salariés,2022-09-30,3147,3129,6,16,0.0019175455417066154,0.005113454777884308,0,L68,4.0,PME,1,193386.0
Activités immobilières,Plus de 200 salariés,2022-09-30,184,184,0,0,0.0,0.0,0,L68,4.0,GE,1,193386.0
Activités immobilières,50 - 200 salariés,2022-09-30,498,495,0,0,0.0,0.0,0,L68,4.0,PME,1,193386.0
Activités immobilières,3 - 10 salariés,2022-09-30,12811,12712,32,76,0.0025173064820641915,0.005978602894902455,7,L68,4.0,TPE,1,193386.0
Activités immobilières,Moins de 2 salariés,2022-09-30,2722315,2715568,279,601,0.00010274093670274505,0.00022131649805860138,44267,L68,4.0,TPE,1,193386.0
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2022-09-30,19535,19361,34,82,0.00175610763906823,0.004235318423635143,1,M69-75,4.8,PME,1,193386.0
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2022-09-30,760,755,0,1,0.0,0.0013245033112582781,0,M69-75,4.8,GE,1,193386.0
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2022-09-30,2583,2566,5,8,0.0019485580670303975,0.003117692907248636,0,M69-75,4.8,PME,1,193386.0
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2022-09-30,43761,43133,127,268,0.002944381332158672,0.006213340134004127,4,M69-75,4.8,TPE,1,193386.0
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2022-09-30,843244,832575,431,977,0.0005176710806834219,0.0011734678557487313,44951,M69-75,4.8,TPE,1,193386.0
"Agriculture, sylviculture et pêche",10 - 50 salariés,2022-09-30,3785,3731,8,16,0.0021441972661484857,0.004288394532296971,0,A01-03,5.9,PME,1,50503.0
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2022-09-30,31,31,0,0,0.0,0.0,0,A01-03,5.9,GE,1,50503.0
"Agriculture, sylviculture et pêche",50 - 200 salariés,2022-09-30,269,266,0,0,0.0,0.0,0,A01-03,5.9,PME,1,50503.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2022-09-30,20723,20472,29,64,0.001416568972254787,0.0031262211801484957,1,A01-03,5.9,TPE,1,50503.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2022-09-30,849222,845095,235,404,0.0002780752459782628,0.0004780527632988007,5111,A01-03,5.9,TPE,1,50503.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2022-09-30,40185,39747,78,169,0.00196241225752887,0.004251893224645885,0,G45-47,6.3,PME,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2022-09-30,1558,1539,1,4,0.000649772579597141,0.002599090318388564,0,G45-47,6.3,GE,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2022-09-30,5903,5865,8,15,0.0013640238704177323,0.0025575447570332483,1,G45-47,6.3,PME,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2022-09-30,116735,114508,349,828,0.0030478219862367694,0.007230935829811018,5,G45-47,6.3,TPE,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2022-09-30,1366851,1330353,1368,2975,0.0010282985042315835,0.002236248574626434,39093,G45-47,6.3,TPE,1,261224.0
Construction,10 - 50 salariés,2022-09-30,28217,27310,188,405,0.006883925302087148,0.014829732698645185,0,F41-43,5.3,PME,1,130945.0
Construction,Plus de 200 salariés,2022-09-30,460,459,0,1,0.0,0.002178649237472767,0,F41-43,5.3,GE,1,130945.0
Construction,50 - 200 salariés,2022-09-30,2280,2248,4,14,0.0017793594306049821,0.006227758007117438,0,F41-43,5.3,PME,1,130945.0
Construction,3 - 10 salariés,2022-09-30,76060,73607,505,1158,0.006860760525493499,0.015732199383210837,0,F41-43,5.3,TPE,1,130945.0
Construction,Moins de 2 salariés,2022-09-30,909769,870172,1258,2653,0.0014456911966829547,0.0030488225316374234,21889,F41-43,5.3,TPE,1,130945.0
Hébergement et restauration,10 - 50 salariés,2022-09-30,21119,20551,84,193,0.004087392341005304,0.009391270497785997,0,I55-56,5.0,PME,1,56068.0
Hébergement et restauration,Plus de 200 salariés,2022-09-30,198,195,1,1,0.005128205128205128,0.005128205128205128,0,I55-56,5.0,GE,1,56068.0
Hébergement et restauration,50 - 200 salariés,2022-09-30,1781,1766,2,10,0.0011325028312570782,0.0056625141562853904,0,I55-56,5.0,PME,1,56068.0
Hébergement et restauration,3 - 10 salariés,2022-09-30,61966,59715,321,770,0.005375533785481035,0.012894582600686594,3,I55-56,5.0,TPE,1,56068.0
Hébergement et restauration,Moins de 2 salariés,2022-09-30,423249,402234,679,1462,0.0016880721172252966,0.003634700199386427,12642,I55-56,5.0,TPE,1,56068.0
Industrie manufacturière,10 - 50 salariés,2022-09-30,27457,26718,102,212,0.0038176510217830676,0.007934725653117747,0,C10-33,6.4,PME,1,251870.0
Industrie manufacturière,Plus de 200 salariés,2022-09-30,2034,2024,3,5,0.0014822134387351778,0.0024703557312252965,0,C10-33,6.4,GE,1,251870.0
Industrie manufacturière,50 - 200 salariés,2022-09-30,5745,5639,13,23,0.002305373293137081,0.00407873736478099,1,C10-33,6.4,PME,1,251870.0
Industrie manufacturière,3 - 10 salariés,2022-09-30,39355,37846,206,473,0.005443111557364055,0.012498018284627174,1,C10-33,6.4,TPE,1,251870.0
Industrie manufacturière,Moins de 2 salariés,2022-09-30,345157,334911,301,653,0.0008987462340741271,0.0019497717304000168,10764,C10-33,6.4,TPE,1,251870.0
Information et communication,10 - 50 salariés,2022-09-30,8032,7871,34,78,0.004319654427645789,0.009909795451657984,0,J58-63,3.8,PME,1,129016.0
Information et communication,Plus de 200 salariés,2022-09-30,514,509,0,0,0.0,0.0,0,J58-63,3.8,GE,1,129016.0
Information et communication,50 - 200 salariés,2022-09-30,1664,1657,1,2,0.0006035003017501509,0.0012070006035003018,0,J58-63,3.8,PME,1,129016.0
Information et communication,3 - 10 salariés,2022-09-30,12505,12203,68,146,0.005572400229451774,0.011964271080881751,0,J58-63,3.8,TPE,1,129016.0
Information et communication,Moins de 2 salariés,2022-09-30,267368,263097,155,371,0.0005891363261458702,0.0014101263032265667,14703,J58-63,3.8,TPE,1,129016.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2022-09-30,1432,1400,5,8,0.0035714285714285713,0.005714285714285714,0,E36-39,6.0,PME,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2022-09-30,153,152,0,0,0.0,0.0,0,E36-39,6.0,GE,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",50 - 200 salariés,2022-09-30,395,390,0,1,0.0,0.002564102564102564,0,E36-39,6.0,PME,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",3 - 10 salariés,2022-09-30,1821,1786,6,12,0.0033594624860022394,0.006718924972004479,0,E36-39,6.0,TPE,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Moins de 2 salariés,2022-09-30,19151,18791,10,20,0.0005321696556862327,0.0010643393113724654,496,E36-39,6.0,TPE,1,18763.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",10 - 50 salariés,2022-09-30,189,185,1,1,0.005405405405405406,0.005405405405405406,0,D35,8.8,PME,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Plus de 200 salariés,2022-09-30,30,30,0,0,0.0,0.0,0,D35,8.8,GE,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",50 - 200 salariés,2022-09-30,41,40,0,0,0.0,0.0,0,D35,8.8,PME,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",3 - 10 salariés,2022-09-30,330,329,0,1,0.0,0.00303951367781155,0,D35,8.8,TPE,1,39589.0
"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné",Moins de 2 salariés,2022-09-30,45534,45382,7,14,0.00015424617689832972,0.00030849235379665945,4166,D35,8.8,TPE,1,39589.0
Santé humaine et action sociale,10 - 50 salariés,2022-09-30,15325,15140,28,56,0.0018494055482166448,0.0036988110964332895,0,Q86-88,3.4,PME,1,219403.0
Santé humaine et action sociale,Plus de 200 salariés,2022-09-30,2363,2356,0,1,0.0,0.00042444821731748726,0,Q86-88,3.4,GE,1,219403.0
Santé humaine et action sociale,50 - 200 salariés,2022-09-30,7196,7144,2,11,0.0002799552071668533,0.001539753639417693,0,Q86-88,3.4,PME,1,219403.0
Santé humaine et action sociale,3 - 10 salariés,2022-09-30,16366,16172,22,44,0.001360375958446698,0.002720751916893396,0,Q86-88,3.4,TPE,1,219403.0
Santé humaine et action sociale,Moins de 2 salariés,2022-09-30,610983,608574,71,158,0.0001166661737110031,0.0002596233161456125,13053,Q86-88,3.4,TPE,1,219403.0
Transports et entreposage,10 - 50 salariés,2022-09-30,10417,10077,76,160,0.007541927160861367,0.01587774139128709,0,H49-53,6.3,PME,1,122784.0
Transports et entreposage,Plus de 200 salariés,2022-09-30,708,703,0,0,0.0,0.0,0,H49-53,6.3,GE,1,122784.0
Transports et entreposage,50 - 200 salariés,2022-09-30,2566,2527,4,20,0.0015829046299960427,0.007914523149980214,0,H49-53,6.3,PME,1,122784.0
Transports et entreposage,3 - 10 salariés,2022-09-30,12496,12061,77,178,0.006384213580963436,0.014758311914434956,0,H49-53,6.3,TPE,1,122784.0
Transports et entreposage,Moins de 2 salariés,2022-09-30,244603,238211,207,458,0.0008689775031379744,0.0019226652001796726,19976,H49-53,6.3,TPE,1,122784.0
Activités de services administratifs et de soutien,10 - 50 salariés,2022-12-31,13909,13492,65,127,0.0048176697302104955,0.009412985472872814,0,N77-82,4.2,PME,1,137561.0
Activités de services administratifs et de soutien,Plus de 200 salariés,2022-12-31,919,907,1,8,0.0011025358324145535,0.008820286659316428,0,N77-82,4.2,GE,1,137561.0
Activités de services administratifs et de soutien,50 - 200 salariés,2022-12-31,3203,3123,14,21,0.004482869036183158,0.0067243035542747355,0,N77-82,4.2,PME,1,137561.0
Activités de services administratifs et de soutien,3 - 10 salariés,2022-12-31,27161,26568,119,214,0.004479072568503463,0.008054802770249924,8,N77-82,4.2,TPE,1,137561.0
Activités de services administratifs et de soutien,Moins de 2 salariés,2022-12-31,575379,566456,318,660,0.0005613851737822532,0.0011651390399254312,27092,N77-82,4.2,TPE,1,137561.0
Activités financières et d'assurance,10 - 50 salariés,2022-12-31,4752,4715,10,15,0.0021208907741251328,0.003181336161187699,0,K64-66,5.8,PME,1,87387.0
Activités financières et d'assurance,Plus de 200 salariés,2022-12-31,491,486,0,0,0.0,0.0,0,K64-66,5.8,GE,1,87387.0
Activités financières et d'assurance,50 - 200 salariés,2022-12-31,637,635,1,1,0.0015748031496062992,0.0015748031496062992,0,K64-66,5.8,PME,1,87387.0
Activités financières et d'assurance,3 - 10 salariés,2022-12-31,17300,17162,35,65,0.002039389348560774,0.003787437361612866,0,K64-66,5.8,TPE,1,87387.0
Activités financières et d'assurance,Moins de 2 salariés,2022-12-31,274282,270841,194,381,0.0007162874158639201,0.0014067294095059463,9568,K64-66,5.8,TPE,1,87387.0
Activités immobilières,10 - 50 salariés,2022-12-31,3141,3117,11,19,0.003529034327879371,0.0060956047481552774,2,L68,4.0,PME,1,193386.0
Activités immobilières,Plus de 200 salariés,2022-12-31,183,183,0,0,0.0,0.0,0,L68,4.0,GE,1,193386.0
Activités immobilières,50 - 200 salariés,2022-12-31,496,493,0,0,0.0,0.0,0,L68,4.0,PME,1,193386.0
Activités immobilières,3 - 10 salariés,2022-12-31,12867,12735,46,84,0.003612092658029054,0.006595995288574794,14,L68,4.0,TPE,1,193386.0
Activités immobilières,Moins de 2 salariés,2022-12-31,2745916,2738977,325,634,0.00011865744035090473,0.0002314732836383803,62555,L68,4.0,TPE,1,193386.0
"Activités spécialisées, scientifiques et techniques",10 - 50 salariés,2022-12-31,19592,19382,48,87,0.0024765246104633165,0.004488700856464761,0,M69-75,4.8,PME,1,193386.0
"Activités spécialisées, scientifiques et techniques",Plus de 200 salariés,2022-12-31,759,754,1,2,0.001326259946949602,0.002652519893899204,0,M69-75,4.8,GE,1,193386.0
"Activités spécialisées, scientifiques et techniques",50 - 200 salariés,2022-12-31,2581,2558,3,5,0.0011727912431587178,0.001954652071931196,0,M69-75,4.8,PME,1,193386.0
"Activités spécialisées, scientifiques et techniques",3 - 10 salariés,2022-12-31,44112,43357,144,304,0.0033212630025140116,0.00701155522752958,3,M69-75,4.8,TPE,1,193386.0
"Activités spécialisées, scientifiques et techniques",Moins de 2 salariés,2022-12-31,862235,851343,558,1057,0.0006554350009338187,0.0012415677347438106,53280,M69-75,4.8,TPE,1,193386.0
"Agriculture, sylviculture et pêche",10 - 50 salariés,2022-12-31,3804,3741,8,15,0.0021384656508954825,0.00400962309542903,0,A01-03,5.9,PME,1,50503.0
"Agriculture, sylviculture et pêche",Plus de 200 salariés,2022-12-31,31,31,0,0,0.0,0.0,0,A01-03,5.9,GE,1,50503.0
"Agriculture, sylviculture et pêche",50 - 200 salariés,2022-12-31,269,266,0,1,0.0,0.0037593984962406013,0,A01-03,5.9,PME,1,50503.0
"Agriculture, sylviculture et pêche",3 - 10 salariés,2022-12-31,20739,20457,36,78,0.0017597888253409592,0.0038128757882387445,2,A01-03,5.9,TPE,1,50503.0
"Agriculture, sylviculture et pêche",Moins de 2 salariés,2022-12-31,846642,842305,170,367,0.00020182712912781,0.00043570915523474276,10510,A01-03,5.9,TPE,1,50503.0
Commerce ; réparation d'automobiles et de motocycles,10 - 50 salariés,2022-12-31,40281,39762,94,199,0.002364066193853428,0.005004778431668427,0,G45-47,6.3,PME,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,Plus de 200 salariés,2022-12-31,1558,1539,3,6,0.001949317738791423,0.003898635477582846,0,G45-47,6.3,GE,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,50 - 200 salariés,2022-12-31,5893,5845,7,14,0.0011976047904191617,0.0023952095808383233,0,G45-47,6.3,PME,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,3 - 10 salariés,2022-12-31,117904,115304,500,979,0.004336363005619927,0.008490598765003816,7,G45-47,6.3,TPE,1,261224.0
Commerce ; réparation d'automobiles et de motocycles,Moins de 2 salariés,2022-12-31,1390165,1352948,1668,3065,0.0012328633472979006,0.002265423356995243,45350,G45-47,6.3,TPE,1,261224.0
Construction,10 - 50 salariés,2022-12-31,28394,27286,221,429,0.008099391629407022,0.01572234845708422,0,F41-43,5.3,PME,1,130945.0
Construction,Plus de 200 salariés,2022-12-31,461,460,1,2,0.002173913043478261,0.004347826086956522,0,F41-43,5.3,GE,1,130945.0
Construction,50 - 200 salariés,2022-12-31,2280,2244,10,16,0.004456327985739751,0.0071301247771836,0,F41-43,5.3,PME,1,130945.0
Construction,3 - 10 salariés,2022-12-31,77371,74351,684,1215,0.00919960726822773,0.016341407647509784,4,F41-43,5.3,TPE,1,130945.0
Construction,Moins de 2 salariés,2022-12-31,921493,880868,1437,2739,0.0016313454456286299,0.0031094329683902695,28095,F41-43,5.3,TPE,1,130945.0
Hébergement et restauration,10 - 50 salariés,2022-12-31,21481,20816,117,225,0.0056206764027671025,0.010808993082244428,0,I55-56,5.0,PME,1,56068.0
Hébergement et restauration,Plus de 200 salariés,2022-12-31,199,195,0,2,0.0,0.010256410256410256,0,I55-56,5.0,GE,1,56068.0
Hébergement et restauration,50 - 200 salariés,2022-12-31,1799,1782,8,11,0.004489337822671156,0.006172839506172839,0,I55-56,5.0,PME,1,56068.0
Hébergement et restauration,3 - 10 salariés,2022-12-31,63196,60569,475,944,0.007842295563737226,0.015585530551932507,7,I55-56,5.0,TPE,1,56068.0
Hébergement et restauration,Moins de 2 salariés,2022-12-31,425542,404179,819,1509,0.0020263299181798164,0.0037334943181115297,21232,I55-56,5.0,TPE,1,56068.0
Industrie manufacturière,10 - 50 salariés,2022-12-31,27595,26753,110,207,0.004111688408776586,0.007737450005606848,0,C10-33,6.4,PME,1,251870.0
Industrie manufacturière,Plus de 200 salariés,2022-12-31,2037,2024,2,3,0.0009881422924901185,0.0014822134387351778,0,C10-33,6.4,GE,1,251870.0
Industrie manufacturière,50 - 200 salariés,2022-12-31,5745,5625,10,22,0.0017777777777777779,0.003911111111111111,0,C10-33,6.4,PME,1,251870.0
Industrie manufacturière,3 - 10 salariés,2022-12-31,39696,37969,278,492,0.007321762490452737,0.012957939371592614,1,C10-33,6.4,TPE,1,251870.0
Industrie manufacturière,Moins de 2 salariés,2022-12-31,351700,341279,361,665,0.0010577855654757544,0.0019485523574553371,11499,C10-33,6.4,TPE,1,251870.0
Information et communication,10 - 50 salariés,2022-12-31,8057,7860,44,101,0.0055979643765903305,0.012849872773536896,0,J58-63,3.8,PME,1,129016.0
Information et communication,Plus de 200 salariés,2022-12-31,508,503,0,0,0.0,0.0,0,J58-63,3.8,GE,1,129016.0
Information et communication,50 - 200 salariés,2022-12-31,1658,1650,1,5,0.0006060606060606061,0.0030303030303030303,0,J58-63,3.8,PME,1,129016.0
Information et communication,3 - 10 salariés,2022-12-31,12721,12350,82,163,0.0066396761133603235,0.013198380566801619,0,J58-63,3.8,TPE,1,129016.0
Information et communication,Moins de 2 salariés,2022-12-31,274154,269824,219,404,0.0008116401802656547,0.0014972722960151803,18884,J58-63,3.8,TPE,1,129016.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",10 - 50 salariés,2022-12-31,1441,1404,3,4,0.002136752136752137,0.002849002849002849,0,E36-39,6.0,PME,1,18763.0
"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution",Plus de 200 salariés,2022-12-31,154,153,0,0,0.0,0.0,0,E36-39,6.0,GE,1,18763.0
